status_id,num_likes,first_page_comment,comments_beyond_pageone
163364503715353_1012050825513379,0,0,0
163364503715353_1020964121287185,0,0,0
163364503715353_1506250973023531,0,0,0
163364503715353_1506250896356872,0,0,0
163364503715353_910080089071599,0,0,0
163364503715353_1020771014639829,0,0,0
163364503715353_1011507212234407,0,1,0
163364503715353_1011453718906423,575,3,68
163364503715353_563630657123955,0,0,0
163364503715353_1506227923025498,0,0,0
163364503715353_1506227669692190,0,0,0
163364503715353_1011201352264993,1,3,0
163364503715353_1011137462271382,241,9,17
163364503715353_1010859088965886,0,0,0
163364503715353_1010835555634906,2,2,0
163364503715353_432525920267733,1,1,0
163364503715353_897386890348050,0,0,0
163364503715353_1010757008976094,0,0,0
163364503715353_569626353195408,0,0,0
163364503715353_1010682392316889,150,5,5
163364503715353_1010403952344733,0,1,0
163364503715353_1010282635690198,187,8,22
163364503715353_1009997832385345,180,3,28
163364503715353_1009921272393001,1,1,0
163364503715353_1009647315753730,0,0,0
163364503715353_1009488522436276,104,3,0
163364503715353_188130291518817,1,0,0
163364503715353_1504565156525108,0,0,0
163364503715353_1009104779141317,0,0,0
163364503715353_1488742454786572,0,0,0
163364503715353_1009049275813534,0,0,0
163364503715353_867266226656539,0,0,0
163364503715353_1008879372497191,9,0,0
163364503715353_1008778982507230,3,1,0
163364503715353_1008720349179760,0,0,0
163364503715353_1008681692516959,1,0,0
163364503715353_1008668449184950,0,0,0
163364503715353_1008634955854966,1238,11,0
163364503715353_1008611029190692,0,2,0
163364503715353_1008441679207627,0,0,0
163364503715353_1008253155893146,0,1,0
163364503715353_1008193989232396,0,0,0
163364503715353_1008187239233071,0,0,0
163364503715353_1008158712569257,0,0,0
163364503715353_1008011042584024,4,0,0
163364503715353_1008003079251487,0,1,0
163364503715353_1007969539254841,1,2,0
163364503715353_1007968999254895,0,0,0
163364503715353_1007967519255043,0,0,0
163364503715353_1007955412589587,0,0,0
163364503715353_1007952052589923,0,0,0
163364503715353_1007943955924066,0,0,0
163364503715353_1007941882590940,0,0,0
163364503715353_1007910192594109,1,0,0
163364503715353_1007902365928225,168,13,0
163364503715353_1007887675929694,208,7,9
163364503715353_1007886989263096,0,0,0
163364503715353_1007878822597246,0,0,0
163364503715353_1007876589264136,1,0,0
163364503715353_1007872165931245,269,2,0
163364503715353_1007867045931757,0,0,0
163364503715353_1007850062600122,146,5,0
163364503715353_1007837479268047,0,0,0
163364503715353_1007834029268392,1,0,0
163364503715353_1007828239268971,0,0,0
163364503715353_1007810182604110,0,0,0
163364503715353_1007792762605852,54,2,1
163364503715353_1007783232606805,0,0,0
163364503715353_1007753189276476,0,1,0
163364503715353_1007522962632832,0,0,0
163364503715353_1007502342634894,0,0,0
163364503715353_1007500379301757,2,0,0
163364503715353_1007491129302682,3,0,0
163364503715353_1007489875969474,0,1,0
163364503715353_1007485192636609,1,0,0
163364503715353_1007478869303908,3,1,0
163364503715353_1007453999306395,1,0,0
163364503715353_1007450302640098,3,0,0
163364503715353_1007437725974689,3,0,0
163364503715353_1007435472641581,3,0,0
163364503715353_1007433449308450,3,0,0
163364503715353_1007431532641975,3,0,0
163364503715353_1007430475975414,2,0,0
163364503715353_1007409639310831,81,4,2
163364503715353_1007393012645827,8694,114,48
163364503715353_1007390209312774,65,7,3
163364503715353_1007379745980487,0,0,0
163364503715353_981635501877475,3,0,0
163364503715353_1007365162648612,0,0,0
163364503715353_1007361505982311,0,0,0
163364503715353_1007361285982333,0,0,0
163364503715353_409361772596625,1,0,0
163364503715353_1007327722652356,0,0,0
163364503715353_1007321699319625,1,2,0
163364503715353_1007314572653671,2,0,0
163364503715353_1007314552653673,1,0,0
163364503715353_1007294249322370,5,0,0
163364503715353_1007293289322466,1,0,0
163364503715353_1007292899322505,1,0,0
163364503715353_1007292379322557,1,0,0
163364503715353_1007290462656082,1,0,0
163364503715353_1007281092657019,0,0,0
163364503715353_722194867913557,5,0,0
163364503715353_1007279842657144,0,0,0
163364503715353_1007279379323857,2,0,0
163364503715353_1007274462657682,1,0,0
163364503715353_1071845149501966,2,0,0
163364503715353_1007243982660730,1,0,0
163364503715353_1007243265994135,1,0,0
163364503715353_1007152366003225,0,3,0
163364503715353_1007060646012397,2,0,0
163364503715353_1007060619345733,2,0,0
163364503715353_1007060522679076,0,0,0
163364503715353_1007060499345745,1,0,0
163364503715353_1007060332679095,1,0,0
163364503715353_1007060026012459,1,0,0
163364503715353_1007057496012712,0,0,0
163364503715353_1007052656013196,0,0,0
163364503715353_1007047419347053,0,0,0
163364503715353_1007046009347194,3,0,0
163364503715353_1007045026013959,2,0,0
163364503715353_1007019736016488,0,0,0
163364503715353_1007008869350908,0,0,0
163364503715353_1007007642684364,0,0,0
163364503715353_1007003192684809,0,1,0
163364503715353_1007002856018176,0,0,0
163364503715353_1006997842685344,0,0,0
163364503715353_1006995449352250,0,0,0
163364503715353_1006972246021237,132,17,11
163364503715353_737862359659004,0,0,0
163364503715353_1006949252690203,0,0,0
163364503715353_1501862753462353,0,0,0
163364503715353_1501862713462357,0,0,0
163364503715353_1501862680129027,0,0,0
163364503715353_1006907802694348,0,2,0
163364503715353_1006907396027722,0,1,0
163364503715353_1006606292724499,1,0,0
163364503715353_1006538269397968,0,1,0
163364503715353_1006455626072899,0,0,0
163364503715353_1006355159416279,0,0,0
163364503715353_900408813375017,0,0,0
163364503715353_758527597624391,0,0,0
163364503715353_758527494291068,0,0,0
163364503715353_1492765801048205,0,0,0
163364503715353_1910240245868010,1,0,0
163364503715353_1672637392950007,1,0,0
163364503715353_1005964962788632,0,0,0
163364503715353_478484525665292,0,0,0
163364503715353_1005896426128819,113114,370,655
163364503715353_1005892846129177,0,0,0
163364503715353_1005690642816064,0,1,0
163364503715353_1005411482843980,0,1,0
163364503715353_1005186876199774,136,6,15
163364503715353_1005118189539976,0,1,0
163364503715353_962940440436110,0,0,0
163364503715353_1004840502901078,0,1,0
163364503715353_1004787082906420,171,15,12
163364503715353_725013750937207,1,1,0
163364503715353_1004627796255682,133,8,0
163364503715353_10153486787350412,0,0,0
163364503715353_1004361819615613,1,1,0
163364503715353_138429646505126,0,0,0
163364503715353_1004240572961071,156241,220,562
163364503715353_1004190819632713,0,0,0
163364503715353_1620893021509885,1,0,0
163364503715353_1004159562969172,0,0,0
163364503715353_1003896499662145,1,0,0
163364503715353_1003629229688872,0,1,0
163364503715353_1003624356356026,302,539,96
163364503715353_1003615593023569,0,1,0
163364503715353_1003610639690731,0,1,0
163364503715353_1003588419692953,0,1,0
163364503715353_1003261306392331,95,8,0
163364503715353_1498932680422027,1,0,0
163364503715353_1003184409733354,124,9,23
163364503715353_536428186510728,0,0,0
163364503715353_1002886763096452,1,0,0
163364503715353_1002824596436002,0,3,0
163364503715353_508780842619299,0,0,0
163364503715353_1002283006490161,0,6,0
163364503715353_1002268609824934,1,3,0
163364503715353_754965561316710,0,0,0
163364503715353_1002121673172961,153107,359,856
163364503715353_1002177946500667,0,16,0
163364503715353_1002129999838795,1,0,0
163364503715353_1002127116505750,1,1,0
163364503715353_1002119933173135,76194,1004,347
163364503715353_1002087799843015,1,0,0
163364503715353_1001789739872821,0,0,0
163364503715353_1001634636554998,1,1,0
163364503715353_1001579916560470,1,1,0
163364503715353_1001470506571411,163,4,29
163364503715353_1001372709914524,0,1,0
163364503715353_825484767550413,0,0,0
163364503715353_1470343459939567,0,0,0
163364503715353_1470340343273212,0,0,0
163364503715353_1001340309917764,0,1,0
163364503715353_1001323199919475,1,0,0
163364503715353_1000923593292769,0,0,0
163364503715353_1000817006636761,141,6,16
163364503715353_1000631393321989,1,2,0
163364503715353_1000255410026254,106,3,9
163364503715353_1469822179991695,0,0,0
163364503715353_1000169136701548,0,4,0
163364503715353_999808333404295,89,7,11
163364503715353_999800536738408,0,1,0
163364503715353_999647466753715,0,1,0
163364503715353_999322250119570,0,1,0
163364503715353_1468905553416691,0,0,0
163364503715353_1468886023418644,0,0,0
163364503715353_1633383816929617,0,0,0
163364503715353_1627999907453717,0,0,0
163364503715353_999104816807980,0,2,0
163364503715353_998791470172648,99,7,14
163364503715353_998772063507922,1,1,0
163364503715353_998760523509076,112,3,13
163364503715353_998655020186293,0,1,0
163364503715353_998284000223395,0,4,0
163364503715353_998235383561590,0,1,0
163364503715353_997837513601377,0,0,0
163364503715353_1467243426916237,0,0,0
163364503715353_415458538655074,0,0,0
163364503715353_997624710289324,133,4,12
163364503715353_997314640320331,0,1,0
163364503715353_997306726987789,297,7,13
163364503715353_997198046998657,0,0,0
163364503715353_997136307004831,0,2,0
163364503715353_996620523723076,111,4,16
163364503715353_996122213772907,400,9,11
163364503715353_996110007107461,0,1,0
163364503715353_996081897110272,87,0,11
163364503715353_995741370477658,0,1,0
163364503715353_747776298702303,0,0,0
163364503715353_995593743825754,165,6,32
163364503715353_1465536460420267,0,0,0
163364503715353_508270999349800,0,0,0
163364503715353_747534782059788,0,0,0
163364503715353_606672542808913,1,4,0
163364503715353_10153671116687125,3,0,0
163364503715353_994955163889612,58,6,5
163364503715353_695833500551538,1,2,0
163364503715353_994876687230793,0,2,0
163364503715353_994462820605513,0,1,0
163364503715353_994428803942248,0,0,0
163364503715353_994428767275585,0,1,0
163364503715353_939068029484962,0,0,0
163364503715353_994032863981842,0,1,0
163364503715353_1463848300589083,0,0,0
163364503715353_993902583994870,0,1,0
163364503715353_993746340677161,0,1,0
163364503715353_993636100688185,0,1,0
163364503715353_993630854022043,0,1,0
163364503715353_993613870690408,0,1,0
163364503715353_993507097367752,62,3,7
163364503715353_993433490708446,2,1,1
163364503715353_993251737393288,0,0,0
163364503715353_993210904064038,0,1,1
163364503715353_993185470733248,0,0,0
163364503715353_993169294068199,0,1,0
163364503715353_993082574076871,98,6,13
163364503715353_1462600650713848,0,0,0
163364503715353_992942364090892,56,1,6
163364503715353_992637820788013,0,1,0
163364503715353_992592567459205,53,4,5
163364503715353_992543684130760,0,2,0
163364503715353_992419964143132,68,2,7
163364503715353_992076794177449,0,0,0
163364503715353_992023954182733,0,1,0
163364503715353_431358347061513,1,0,0
163364503715353_991647304220398,67,2,7
163364503715353_991368494248279,1,3,0
163364503715353_991136987604763,1,0,0
163364503715353_991135607604901,0,1,0
163364503715353_991004014284727,64,4,9
163364503715353_990753530976442,0,0,0
163364503715353_990612827657179,0,2,0
163364503715353_990528640998931,0,0,0
163364503715353_990133754371753,0,1,0
163364503715353_1460347337605846,0,0,0
163364503715353_990126207705841,76,5,9
163364503715353_989930224392106,92,5,10
163364503715353_989923441059451,0,0,0
163364503715353_989705721081223,0,0,0
163364503715353_989629864422142,0,1,0
163364503715353_989593984425730,2,1,0
163364503715353_989580014427127,0,1,0
163364503715353_989571187761343,54,4,3
163364503715353_989562921095503,0,0,0
163364503715353_989561834428945,0,0,0
163364503715353_989482831103512,0,1,0
163364503715353_989409744444154,0,0,0
163364503715353_989397974445331,48,5,5
163364503715353_989156177802844,0,3,0
163364503715353_989008731150922,0,1,0
163364503715353_988983774486751,0,2,0
163364503715353_1459449967695583,0,0,0
163364503715353_1459449757695604,0,0,0
163364503715353_1459449714362275,0,0,0
163364503715353_988965004488628,76,9,5
163364503715353_988934954491633,0,2,0
163364503715353_988828627835599,2,2,0
163364503715353_988826331169162,66,2,8
163364503715353_873288919393526,0,0,0
163364503715353_988557177862744,0,0,0
163364503715353_988451244540004,90,5,15
163364503715353_916918411715190,0,0,0
163364503715353_988434494541679,41,2,0
163364503715353_988428491208946,0,1,0
163364503715353_1458950191078894,0,0,0
163364503715353_1458950141078899,0,0,0
163364503715353_988134724571656,96,1,8
163364503715353_988063761245419,0,1,0
163364503715353_988047561247039,0,1,0
163364503715353_988026511249144,0,1,0
163364503715353_987970224588106,1,1,0
163364503715353_906906639381143,4,2,1
163364503715353_739887552824511,0,0,0
163364503715353_987622477956214,0,0,0
163364503715353_857412184352509,0,0,0
163364503715353_857412111019183,0,0,0
163364503715353_987551144630014,0,2,0
163364503715353_987536084631520,0,0,0
163364503715353_987474524637676,0,1,0
163364503715353_987127311339064,1,1,0
163364503715353_987030174682111,0,1,0
163364503715353_1627100137578376,1,0,0
163364503715353_986675384717590,0,1,0
163364503715353_986661904718938,1,2,0
163364503715353_986549394730189,395,12,51
163364503715353_986503441401451,130,4,6
163364503715353_729052813873058,0,0,0
163364503715353_986476594737469,989,30,54
163364503715353_986454211406374,113,4,7
163364503715353_986227474762381,61,4,6
163364503715353_986201761431619,1,2,0
163364503715353_986140771437718,78,8,1
163364503715353_1457308654576381,0,0,0
163364503715353_1457308431243070,0,0,0
163364503715353_986037354781393,63,2,3
163364503715353_986022174782911,0,0,0
163364503715353_986007561451039,0,0,0
163364503715353_985800324805096,0,1,0
163364503715353_985787698139692,0,3,0
163364503715353_312004662256825,0,0,0
163364503715353_985576464827482,57,3,14
163364503715353_985567991494996,154,7,16
163364503715353_985313938187068,0,1,0
163364503715353_985258768192585,0,1,0
163364503715353_519549024865552,0,0,0
163364503715353_985130191538776,91,6,4
163364503715353_967229176672378,1,7,0
163364503715353_985000108218451,0,2,0
163364503715353_984980854887043,0,2,0
163364503715353_984972714887857,60,4,11
163364503715353_1619640554991561,0,1,0
163364503715353_477037772474243,0,0,0
163364503715353_984546454930483,0,1,0
163364503715353_984252101626585,0,0,0
163364503715353_916011218461303,0,0,0
163364503715353_984208888297573,0,2,0
163364503715353_984031571648638,0,0,0
163364503715353_915430961852662,0,0,0
163364503715353_983619685023160,0,1,0
163364503715353_983580491693746,0,0,0
163364503715353_983405778377884,1,1,0
163364503715353_983375731714222,0,1,0
163364503715353_584885278316824,0,7,0
163364503715353_983181431733652,0,1,0
163364503715353_983138941737901,1,1,0
163364503715353_983100415075087,0,1,0
163364503715353_697249847071936,0,0,0
163364503715353_982954795089649,0,1,0
163364503715353_982701291781666,0,4,0
163364503715353_982658295119299,1,1,0
163364503715353_1033875386653209,0,0,0
163364503715353_942251319147390,1,0,0
163364503715353_982480955137033,0,2,0
163364503715353_897428420344232,3,4,0
163364503715353_741516735974841,2,4,0
163364503715353_982292118489250,0,2,0
163364503715353_982290908489371,0,1,0
163364503715353_123838701296842,1,1,0
163364503715353_868408819874897,2,0,0
163364503715353_982124291839366,0,1,0
163364503715353_982077388510723,1,1,0
163364503715353_981821775202951,0,1,0
163364503715353_981767381875057,0,1,0
163364503715353_1647994695419287,0,2,0
163364503715353_981684485216680,1,1,0
163364503715353_981615585223570,0,1,0
163364503715353_981396988578763,0,3,0
163364503715353_981274641924331,0,1,0
163364503715353_981248718593590,0,1,0
163364503715353_733956736714524,2,0,0
163364503715353_733954720048059,0,1,0
163364503715353_981073065277822,0,0,0
163364503715353_980947908623671,0,0,0
163364503715353_980751555309973,0,0,0
163364503715353_980744718643990,0,0,0
163364503715353_980510755334053,0,1,0
163364503715353_980373928681069,0,0,0
163364503715353_505642869591098,0,0,0
163364503715353_980350475350081,1,0,0
163364503715353_980349398683522,1,0,0
163364503715353_404729493055634,0,0,0
163364503715353_980192592032536,0,0,0
163364503715353_980191135366015,377,5,0
163364503715353_980169302034865,2,2,0
163364503715353_980119672039828,0,0,0
163364503715353_10205781922604731,1,1,0
163364503715353_852349468183372,0,0,0
163364503715353_10153257911497562,0,0,0
163364503715353_979998848718577,0,0,0
163364503715353_742562742535880,0,0,0
163364503715353_979963678722094,0,3,0
163364503715353_979959042055891,0,0,0
163364503715353_867234013365387,0,0,0
163364503715353_979831938735268,0,0,0
163364503715353_979827622069033,0,0,0
163364503715353_979826905402438,15,0,0
163364503715353_979826912069104,21,0,0
163364503715353_979826908735771,14,0,0
163364503715353_979825858735876,12,0,0
163364503715353_979825855402543,8,0,0
163364503715353_979825852069210,12,0,0
163364503715353_979825845402544,23,0,1
163364503715353_979825848735877,8,0,0
163364503715353_979824752069320,0,0,0
163364503715353_979813932070402,18,0,0
163364503715353_979766838741778,105,8,0
163364503715353_979747505410378,121,6,0
163364503715353_979740112077784,0,0,0
163364503715353_979485938769868,0,1,0
163364503715353_918318271575166,0,0,0
163364503715353_979456222106173,0,0,0
163364503715353_979439958774466,1,0,0
163364503715353_10153134905561847,0,0,1
163364503715353_979433418775120,0,0,0
163364503715353_913121238761701,0,2,0
163364503715353_979324412119354,0,0,0
163364503715353_979321215453007,128,6,0
163364503715353_979297775455351,0,1,0
163364503715353_979294292122366,0,2,0
163364503715353_979202115464917,0,1,0
163364503715353_979146785470450,0,1,0
163364503715353_979145438803918,0,1,0
163364503715353_862886433766915,2,1,0
163364503715353_979137158804746,63,12,0
163364503715353_978481232203672,309,81,74
163364503715353_978448812206914,78,10,3
163364503715353_978446172207178,325,19,42
163364503715353_978434965541632,2000,87,81
163364503715353_978415735543555,146,15,0
163364503715353_978384818879980,51,4,0
163364503715353_977935885591540,1336,17,150
163364503715353_976720742379721,61,6,1
163364503715353_976143989104063,126,10,19
163364503715353_976007419117720,0,1,0
163364503715353_975951519123310,55,4,0
163364503715353_975505675834561,89,4,5
163364503715353_975371185848010,87,5,4
163364503715353_975020075883121,73,2,5
163364503715353_975005719217890,0,1,0
163364503715353_974983139220148,0,3,0
163364503715353_974951752556620,55,1,4
163364503715353_974948895890239,0,1,0
163364503715353_974948242556971,0,0,0
163364503715353_974806725904456,0,4,0
163364503715353_974799742571821,78,4,2
163364503715353_974587545926374,0,2,0
163364503715353_974383609280101,133,15,4
163364503715353_974287262623069,236,28,30
163364503715353_974184062633389,0,3,0
163364503715353_974167412635054,49,3,1
163364503715353_840021209381041,0,0,0
163364503715353_973855869332875,66,3,3
163364503715353_973625572689238,51,6,0
163364503715353_973597132692082,79,2,12
163364503715353_973397682712027,0,1,0
163364503715353_973179856067143,0,1,0
163364503715353_684663468305975,0,0,0
163364503715353_973120156073113,75,1,2
163364503715353_973115496073579,0,0,0
163364503715353_973084796076649,0,2,0
163364503715353_973071056078023,53,4,3
163364503715353_892523364174120,0,0,0
163364503715353_972591962792599,62,2,2
163364503715353_972424066142722,73,2,4
163364503715353_972404779477984,1,2,0
163364503715353_972404749477987,0,1,0
163364503715353_972269486158180,0,1,0
163364503715353_972121309506331,77,3,9
163364503715353_972091689509293,0,2,0
163364503715353_972044039514058,47,1,0
163364503715353_971962072855588,113,6,6
163364503715353_971960432855752,60,3,7
163364503715353_971933959525066,1,1,0
163364503715353_971830372868758,0,1,0
163364503715353_971706442881151,0,0,0
163364503715353_971662866218842,55,4,4
163364503715353_797796467005946,0,0,0
163364503715353_971632102888585,0,3,0
163364503715353_971621409556321,0,2,0
163364503715353_971538672897928,164,8,37
163364503715353_971515879566874,70,0,3
163364503715353_890853964341700,0,1,0
163364503715353_971297799588682,0,1,0
163364503715353_971270339591428,48,1,2
163364503715353_971268876258241,127,4,17
163364503715353_971216672930128,46,1,3
163364503715353_971209666264162,171,1,12
163364503715353_971093009609161,82,2,6
163364503715353_970871259631336,1,2,0
163364503715353_970823106302818,108,1,12
163364503715353_970761709642291,0,0,0
163364503715353_970751116310017,0,1,0
163364503715353_970570106328118,0,0,0
163364503715353_970492273002568,0,2,0
163364503715353_970437996341329,0,1,0
163364503715353_837404236309405,0,0,0
163364503715353_970356763016119,0,2,0
163364503715353_970279713023824,0,1,0
163364503715353_970278919690570,165,7,24
163364503715353_970263669692095,0,1,0
163364503715353_1459196977736118,0,0,0
163364503715353_969842256400903,97,3,6
163364503715353_969819069736555,0,5,0
163364503715353_969768353074960,0,2,0
163364503715353_969758389742623,0,1,0
163364503715353_970296813022114,69,30,0
163364503715353_969711029747359,0,1,0
163364503715353_790562877728649,0,0,0
163364503715353_968942886490840,0,0,0
163364503715353_968856759832786,99,2,3
163364503715353_968726029845859,160,4,11
163364503715353_968453876539741,0,1,0
163364503715353_968374199881042,109,1,5
163364503715353_835555849856266,0,0,0
163364503715353_968307506554378,0,1,0
163364503715353_968254053226390,0,1,0
163364503715353_968203459898116,77,1,4
163364503715353_967995739918888,103,2,0
163364503715353_967898993261896,116,5,10
163364503715353_967821933269602,79,1,7
163364503715353_967812709937191,1,6,1
163364503715353_967618393289956,0,0,0
163364503715353_967520786633050,0,1,0
163364503715353_967520279966434,0,1,0
163364503715353_967510819967380,30,0,0
163364503715353_967494579969004,0,0,0
163364503715353_967462663305529,0,1,0
163364503715353_967425593309236,34,0,0
163364503715353_1606001429648007,0,0,0
163364503715353_1606001366314680,0,0,0
163364503715353_1606001342981349,0,0,0
163364503715353_1606001329648017,0,0,0
163364503715353_1606001316314685,0,0,0
